label,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22
0,2,9,164,3581,7906,7931,12997,13304,13334,791432,1534482,1541002,1541007,1541012,1543495,1543504,1543518,1543947,1543951,1544020,1544194,1544248
0,1,10,146,3684,7914,7931,12997,13304,13335,354899,1535127,1541001,1541007,1541020,1543495,1543504,1543530,1543946,1543958,1544029,1544187,1544251
0,2,9,89,4598,7906,7931,12997,13304,13334,292802,1536784,1541002,1541007,1542660,1543497,1543506,1543864,1543946,1544003,1544058,1544197,1544252
0,2,9,17,3581,7906,7966,12997,13304,39322,503256,1534847,1541002,1541007,1541161,1543495,1543504,1543636,1543945,1543968,1544021,1544217,1544258
0,1,9,18,3582,7908,7931,12997,13304,13335,291516,1534472,1541001,1541007,1541019,1543495,1543504,1543527,1543947,1543962,1544018,1544196,1544248
0,1,9,121,3603,7907,7931,12997,13304,13335,953226,1534421,1541001,1541007,1541020,1543495,1543504,1543530,1543946,1543958,1544022,1544187,1544264
1,1,9,17,3581,7906,7933,13000,13305,13335,291516,1536047,1541001,1541007,1541145,1543495,1543504,1543548,1543946,1543963,1544021,1544208,1544257
0,1,9,69,3630,7909,7931,12997,13304,13335,539315,1534413,1541001,1541007,1541035,1543495,1543504,1543541,1543946,1543951,1544020,1544187,1544269
0,1,9,17,3581,7906,7934,13001,13305,13335,718482,1534479,1541001,1541007,1541013,1543495,1543504,1543519,1543946,1543956,1544021,1544192,1544252
0,1,9,17,3581,7906,7946,13009,13305,13335,850503,1534439,1541001,1541007,1541288,1543495,1543504,1543701,1543946,1543950,1544018,1544202,1544263
0,1,9,17,3581,7906,7948,13002,13305,13335,401837,1534551,1541001,1541007,1541069,1543495,1543504,1543563,1543946,1543954,1544045,1544197,1544264
0,1,10,19,3583,7907,7931,12997,13304,13335,301806,1534480,1541001,1541007,1541051,1543495,1543504,1543525,1543946,1543951,1544018,1544187,1544255
0,2,9,305,3589,7906,7931,12997,13304,13334,291516,1534468,1541002,1541007,1541316,1543496,1543504,1543670,1543945,1543952,1544030,1544205,1544260
0,1,9,17,3581,7906,7932,12999,13305,13335,381970,1534426,1541001,1541009,1541014,1543495,1543504,1543515,1543948,1543953,1544031,1544191,1544252
0,3,10,17,3581,7906,8117,12997,13306,14348,638499,1534428,1541003,1541008,1541752,1543495,1543504,1543754,1543946,1543954,1544140,1544187,1544267
0,1,9,99,3649,7907,7931,12997,13304,13335,291516,1534533,1541001,1541007,1541035,1543495,1543504,1543541,1543946,1543951,1544018,1544187,1544269
0,1,10,19,3583,7907,7931,12997,13304,13335,401875,1534418,1541001,1541007,1541012,1543495,1543504,1543518,1543947,1543951,1544020,1544194,1544253
0,2,9,241,3581,7906,7931,12997,13304,13334,327284,1534569,1541002,1541007,1541187,1543495,1543504,1543545,1543947,1543952,1544018,1544187,1544264
1,1,10,19,3583,7907,7931,12997,13304,13335,941210,1534419,1541001,1541007,1541137,1543495,1543504,1543538,1543947,1543950,1544020,1544187,1544269
0,1,10,19,3583,7907,7931,12997,13304,13335,291947,1534410,1541001,1541007,1541056,1543495,1543504,1543525,1543946,1543951,1544018,1544187,1544259
0,1,9,217,3744,7909,7931,12997,13304,13335,291516,1534749,1541001,1541007,1541017,1543495,1543504,1543516,1543945,1543960,1544023,1544190,1544250
0,1,10,20,3585,7907,7931,12997,13304,13335,359881,1534477,1541001,1541008,1541046,1543495,1543504,1543532,1543947,1543962,1544019,1544195,1544250
0,1,9,210,3734,7909,7931,12997,13304,13335,540911,1534870,1541001,1541007,1541041,1543495,1543504,1543544,1543946,1543950,1544036,1544207,1544261
0,1,10,53,3615,7908,7931,12997,13304,13335,305927,1535594,1541001,1541007,1541068,1543495,1543504,1543571,1543947,1543968,1544026,1544196,1544263
0,3,10,17,3581,7906,7947,12997,13305,13334,293747,1534428,1541003,1541009,1541030,1543495,1543504,1543514,1543945,1543950,1544025,1544189,1544271
0,2,9,80,4029,7906,7931,12997,13304,13334,291516,1534846,1541002,1541007,1541063,1543495,1543504,1543567,1543947,1543975,1544018,1544196,1544260
1,1,9,17,3581,7906,7946,13009,13305,16529,368129,1535993,1541001,1541007,1541405,1543495,1543504,1543601,1543946,1543979,1544018,1544187,1544259
0,1,9,17,3581,7906,8077,12998,13311,114631,1237310,1537562,1541001,1541007,1541423,1543496,1543505,1543709,1543946,1543952,1544018,1544187,1544264
0,1,9,17,3581,7906,7948,13002,13305,13335,291516,1534497,1541001,1541007,1541013,1543495,1543504,1543519,1543946,1543956,1544021,1544192,1544258
0,1,10,67,3627,7907,7931,12997,13304,13335,291516,1534409,1541001,1541007,1541350,1543495,1543504,1543645,1543945,1543982,1544022,1544219,1544252
1,1,10,19,3583,7907,7931,12997,13304,13335,291516,1534444,1541001,1541008,1541056,1543495,1543504,1543525,1543946,1543951,1544018,1544187,1544248
0,1,9,27,3591,7907,7931,12997,13304,13335,315611,1534954,1541001,1541007,1541164,1543495,1543504,1543528,1543945,1543950,1544018,1544188,1544264
0,1,9,18,3582,7908,7931,12997,13304,13335,341281,1534410,1541001,1541007,1541166,1543495,1543504,1543520,1543945,1543950,1544019,1544188,1544258
0,1,9,18,3582,7908,7931,12997,13304,13335,294111,1534427,1541001,1541007,1541117,1543495,1543504,1543520,1543945,1543950,1544018,1544188,1544261
0,2,9,1084,3797,7906,7931,12997,13304,13334,291516,1535977,1541002,1541007,1541042,1543495,1543504,1543551,1543945,1543965,1544029,1544202,1544252
0,1,10,17,3581,7906,8056,12998,13305,53010,750575,1534772,1541001,1541007,1541145,1543495,1543504,1543548,1543946,1543963,1544021,1544208,1544251
1,1,9,69,3630,7909,7931,12997,13304,13335,293338,1534414,1541001,1541007,1541035,1543495,1543504,1543541,1543946,1543951,1544018,1544187,1544269
0,1,10,44,3606,7909,7931,12997,13304,13335,291516,1534414,1541001,1541007,1541135,1543495,1543504,1543528,1543945,1543950,1544023,1544188,1544266
0,1,9,17,3581,7906,7934,13001,13305,13335,318249,1534436,1541001,1541007,1541287,1543495,1543504,1543653,1543948,1543953,1544033,1544191,1544256
0,1,9,18,3582,7908,7931,12997,13304,13335,291591,1535599,1541001,1541007,1541028,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544250
0,1,9,92,3634,7907,7931,12997,13304,13335,291524,1534466,1541001,1541007,1541081,1543495,1543504,1543574,1543946,1543956,1544026,1544197,1544251
0,1,9,18,3582,7908,7931,12997,13304,13335,291651,1534410,1541001,1541007,1541029,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544252
0,1,9,129,3668,7907,7931,12997,13304,13335,668611,1534516,1541001,1541007,1541020,1543495,1543504,1543530,1543946,1543958,1544023,1544187,1544252
0,2,9,85,3617,7906,7931,12997,13304,13334,899275,1534468,1541002,1541007,1541096,1543495,1543504,1543557,1543947,1543951,1544018,1544194,1544249
0,1,10,19,3583,7907,7931,12997,13304,13335,291516,1534874,1541001,1541007,1541141,1543495,1543504,1543548,1543946,1543984,1544021,1544208,1544257
0,1,9,45,3594,7908,7931,12997,13304,13335,296383,1534459,1541001,1541007,1541208,1543495,1543504,1543655,1543946,1543957,1544031,1544191,1544264
0,1,10,26,3590,7907,7931,12997,13304,13335,1400604,1534409,1541001,1541007,1541506,1543495,1543504,1543727,1543948,1543950,1544022,1544232,1544250
0,1,9,17,3581,7906,7962,13008,13305,13335,291523,1534429,1541001,1541007,1541183,1543495,1543504,1543641,1543946,1543958,1544026,1544197,1544256
0,1,9,17,3581,7906,7993,13002,13305,13335,324348,1534443,1541001,1541007,1541315,1543495,1543504,1543717,1543948,1543963,1544059,1544191,1544248
0,1,9,38,3601,7907,7931,12997,13304,13335,291535,1534863,1541001,1541007,1541055,1543495,1543504,1543536,1543945,1543950,1544018,1544193,1544252
0,1,10,19,3583,7907,7931,12997,13304,13335,879452,1534456,1541001,1541007,1541102,1543495,1543504,1543538,1543947,1543951,1544020,1544187,1544271
1,1,9,18,3582,7908,7931,12997,13304,13335,291731,1534409,1541001,1541007,1541025,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544250
0,1,9,18,3582,7908,7931,12997,13304,13335,291543,1534417,1541001,1541007,1541023,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544255
0,1,9,18,3582,7908,7931,12997,13304,13335,341691,1534411,1541001,1541007,1541019,1543495,1543504,1543527,1543947,1543955,1544018,1544196,1544254
0,1,9,29,3592,7907,7931,12997,13304,13335,295185,1534424,1541001,1541007,1541030,1543495,1543504,1543514,1543945,1543950,1544025,1544189,1544250
1,1,10,26,3590,7907,7931,12997,13304,13335,1325758,1534413,1541001,1541007,1541020,1543495,1543504,1543530,1543946,1543958,1544023,1544187,1544251
0,1,9,17,3581,7906,7950,13003,13305,13335,469570,1534745,1541001,1541007,1541153,1543495,1543504,1543559,1543946,1543955,1544018,1544199,1544256
0,1,9,43,3605,7908,7931,12997,13304,13335,726144,1534413,1541001,1541007,1541033,1543495,1543504,1543522,1543945,1543950,1544018,1544193,1544249
0,3,10,17,3581,7906,7964,12997,13305,13334,307695,1534428,1541003,1541007,1541025,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544250
0,1,9,17,3581,7906,7956,12998,13305,13335,880210,1534410,1541001,1541007,1541108,1543495,1543504,1543590,1543946,1543950,1544018,1544187,1544249
0,1,9,17,3581,7906,7935,12998,13308,13335,1497929,1535120,1541001,1541007,1541414,1543495,1543504,1543552,1543946,1543951,1544018,1544187,1544266
0,1,9,18,3582,7908,7931,12997,13304,13335,293595,1534445,1541001,1541007,1541029,1543495,1543504,1543514,1543945,1543950,1544025,1544189,1544256
0,1,10,22,3586,7907,7931,12997,13304,13335,1440201,1534566,1541001,1541007,1541135,1543495,1543504,1543528,1543945,1543952,1544022,1544188,1544249
0,1,9,17,3581,7906,7979,12998,13306,13334,291516,1534439,1541001,1541009,1541590,1543495,1543504,1543592,1543946,1543988,1544018,1544220,1544266
0,1,13,233,3673,7907,7931,12997,13304,13335,291516,1534544,1541001,1541007,1541210,1543495,1543504,1543580,1543947,1543952,1544018,1544187,1544260
0,1,10,19,3583,7907,7931,12997,13304,13335,301577,1534614,1541001,1541007,1541056,1543495,1543504,1543525,1543946,1543951,1544018,1544187,1544257
0,1,9,65,3628,7913,7931,12997,13304,13335,495343,1534419,1541001,1541007,1541218,1543495,1543504,1543607,1543945,1543969,1544019,1544200,1544251
0,3,10,17,3581,7906,8038,12997,13305,19440,374053,1534547,1541004,1541008,1541909,1543498,1543508,1543685,1543946,1543994,1544018,1544197,1544254
0,1,9,17,3581,7906,7952,12999,13306,13335,291516,1534433,1541001,1541007,1541275,1543495,1543504,1543646,1543948,1543952,1544046,1544191,1544259
0,1,10,20,3585,7907,7931,12997,13304,13335,292946,1534427,1541001,1541007,1541045,1543495,1543504,1543532,1543947,1543962,1544025,1544195,1544252
0,1,9,18,3582,7908,7931,12997,13304,13335,292704,1534410,1541001,1541007,1541019,1543495,1543504,1543527,1543947,1543962,1544025,1544196,1544248
0,1,9,18,3582,7908,7931,12997,13304,13335,291516,1534409,1541001,1541007,1541151,1543495,1543504,1543520,1543945,1543950,1544018,1544188,1544268
0,1,9,18,3582,7908,7931,12997,13304,13335,291533,1534417,1541001,1541007,1541173,1543495,1543504,1543520,1543945,1543950,1544018,1544188,1544248
0,1,9,17,3581,7906,7932,12999,13305,13335,300613,1534422,1541001,1541009,1541014,1543495,1543504,1543515,1543948,1543953,1544027,1544191,1544248
0,1,9,321,3819,7909,7931,12997,13304,13335,402865,1534411,1541001,1541007,1541035,1543495,1543504,1543541,1543946,1543951,1544018,1544187,1544262
0,1,10,17,3581,7906,8235,13008,13305,45884,498672,1534476,1541001,1541007,1541144,1543495,1543504,1543548,1543946,1543984,1544021,1544208,1544271
0,1,9,17,3581,7906,7936,13004,13306,125188,1073608,1534416,1541001,1541007,1541124,1543495,1543504,1543554,1543946,1543955,1544020,1544199,1544251
1,1,9,21,3584,7909,7931,12997,13304,13335,291516,1536075,1541001,1541007,1541052,1543496,1543505,1543562,1543947,1543950,1544022,1544187,1544248
0,1,9,18,3582,7908,7931,12997,13304,13335,330666,1534423,1541001,1541007,1541019,1543495,1543504,1543527,1543947,1543955,1544018,1544196,1544256
0,1,10,41,3603,7907,7931,12997,13304,13335,291516,1534889,1541001,1541007,1541233,1543495,1543504,1543579,1543946,1543950,1544018,1544204,1544256
0,1,9,18,3582,7908,7931,12997,13304,13335,617020,1534409,1541001,1541007,1541062,1543495,1543504,1543540,1543945,1543950,1544018,1544188,1544249
0,1,9,17,3581,7906,7955,13010,13305,13334,945078,1534419,1541001,1541007,1541399,1543495,1543504,1543740,1543946,1543981,1544026,1544192,1544262
0,1,10,23,3587,7907,7931,12997,13304,13335,1127852,1534417,1541001,1541007,1541031,1543495,1543504,1543529,1543946,1543951,1544069,1544187,1544258
0,1,10,23,3587,7907,7931,12997,13304,13335,1233622,1534474,1541001,1541007,1541016,1543495,1543504,1543516,1543945,1543960,1544018,1544190,1544256
0,1,9,37,3602,7907,7931,12997,13304,13335,298426,1534418,1541001,1541007,1541021,1543495,1543504,1543517,1543946,1543952,1544024,1544187,1544256
0,1,9,17,3581,7906,7968,13012,13309,281132,291516,1534444,1541001,1541008,1541037,1543495,1543504,1543543,1543946,1543950,1544020,1544201,1544258
0,2,9,207,3755,7906,7931,12997,13304,279951,291867,1535663,1541002,1541007,1541328,1543495,1543504,1543545,1543947,1543952,1544018,1544187,1544259
0,1,9,17,3581,7906,7932,12999,13305,13335,299876,1534442,1541001,1541009,1541014,1543495,1543504,1543515,1543948,1543958,1544027,1544191,1544257
0,1,9,17,3581,7906,7932,12999,13305,13335,308928,1534431,1541001,1541007,1541014,1543495,1543504,1543515,1543948,1543953,1544034,1544191,1544267
0,1,9,29,3592,7907,7931,12997,13304,13335,413440,1534459,1541001,1541007,1541099,1543495,1543504,1543549,1543946,1543954,1544018,1544187,1544254
0,1,10,31,3595,7907,7931,12997,13304,13335,430187,1534410,1541001,1541007,1541202,1543495,1543504,1543580,1543947,1543952,1544029,1544187,1544262
0,1,9,17,3581,7906,7990,12998,13310,13334,291516,1534454,1541001,1541007,1541105,1543495,1543504,1543554,1543946,1543955,1544031,1544199,1544267
0,1,9,17,3581,7906,7958,12998,13306,13334,291516,1534692,1541001,1541009,1541037,1543495,1543504,1543543,1543946,1543950,1544018,1544201,1544265
0,1,10,26,3590,7907,7931,12997,13304,13335,291516,1534409,1541001,1541007,1541135,1543495,1543504,1543528,1543945,1543950,1544030,1544188,1544266
0,1,10,20,3585,7907,7931,12997,13304,13335,316838,1534423,1541001,1541007,1541045,1543495,1543504,1543532,1543947,1543962,1544018,1544195,1544268
1,1,10,26,3590,7907,7931,12997,13304,13335,296521,1534645,1541001,1541007,1541042,1543495,1543504,1543551,1543945,1543965,1544024,1544202,1544261
0,1,9,18,3582,7908,7931,12997,13304,13335,291651,1534409,1541001,1541007,1541022,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544262
0,1,9,18,3582,7908,7931,12997,13304,13335,303565,1534472,1541001,1541007,1541036,1543495,1543504,1543542,1543945,1543950,1544018,1544198,1544257
0,1,9,17,3581,7906,7936,13004,13306,56526,321685,1534413,1541001,1541007,1541334,1543495,1543504,1543545,1543947,1543952,1544061,1544187,1544257
0,1,10,262,3775,7909,7931,12997,13304,13335,800112,1534671,1541001,1541007,1541096,1543495,1543504,1543557,1543947,1543951,1544023,1544194,1544251
0,1,10,47,3583,7907,7931,12997,13304,13335,291526,1534429,1541001,1541007,1541101,1543495,1543504,1543598,1543946,1543981,1544026,1544192,1544256
0,1,9,18,3582,7908,7931,12997,13304,13335,335063,1534430,1541001,1541007,1541019,1543495,1543504,1543527,1543947,1543955,1544019,1544196,1544254
0,1,9,18,3582,7908,7931,12997,13304,13335,292251,1534411,1541001,1541007,1541026,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544258
0,1,9,18,3582,7908,7931,12997,13304,13335,314977,1534415,1541001,1541007,1541025,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544260
0,1,9,18,3582,7908,7931,12997,13304,13335,291529,1534705,1541001,1541007,1541036,1543495,1543504,1543542,1543945,1543950,1544018,1544198,1544252
0,1,9,29,3592,7907,7931,12997,13304,13335,291516,1534603,1541001,1541007,1541075,1543495,1543504,1543547,1543946,1543954,1544018,1544206,1544267
0,2,9,80,3621,7906,7931,12997,13304,13334,297412,1535086,1541002,1541007,1541040,1543495,1543504,1543546,1543947,1543951,1544018,1544194,1544255
0,2,9,80,3621,7906,7931,12997,13304,13334,291516,1535018,1541002,1541007,1541346,1543496,1543504,1543670,1543945,1543952,1544023,1544205,1544259
0,1,9,504,3845,7907,7931,12997,13304,13335,291544,1534419,1541001,1541007,1541323,1543496,1543505,1543594,1543945,1543950,1544018,1544188,1544251
0,1,9,17,3581,7906,8104,12999,13306,13335,291516,1534422,1541001,1541008,1541284,1543495,1543504,1543691,1543945,1543995,1544021,1544221,1544263
0,1,9,17,3581,7906,7932,12999,13305,13335,291715,1534431,1541001,1541009,1541014,1543495,1543504,1543515,1543948,1543953,1544031,1544191,1544269
0,1,9,17,3581,7906,7933,13000,13305,13334,325856,1534419,1541001,1541007,1541253,1543495,1543504,1543591,1543947,1543951,1544061,1544194,1544271
0,1,9,17,3581,7906,7936,13004,13306,13334,336897,1535311,1541001,1541007,1541031,1543495,1543504,1543529,1543946,1543951,1544018,1544187,1544254
1,1,9,17,3581,7906,7970,13013,13308,13335,291516,1535689,1541001,1541007,1541031,1543495,1543504,1543529,1543946,1543951,1544018,1544187,1544255
0,1,9,17,3581,7906,7932,12999,13305,13335,299684,1534431,1541001,1541009,1541015,1543495,1543504,1543515,1543948,1543958,1544027,1544191,1544252
0,1,9,27,3591,7907,7931,12997,13304,13335,291516,1535415,1541001,1541007,1541017,1543495,1543504,1543516,1543945,1543959,1544030,1544190,1544257
0,1,10,112,3662,7912,7931,12997,13304,13335,291516,1534425,1541001,1541007,1541305,1543495,1543504,1543707,1543946,1543993,1544018,1544192,1544257
1,1,9,46,3607,7908,7931,12997,13304,13335,1218820,1534409,1541001,1541007,1541068,1543495,1543504,1543571,1543947,1543968,1544018,1544196,1544270
0,1,9,86,3643,7907,7931,12997,13304,13335,447177,1534432,1541001,1541007,1541095,1543495,1543504,1543585,1543948,1543964,1544088,1544200,1544248
0,1,9,17,3581,7906,7993,13002,13305,13335,304711,1534443,1541001,1541007,1541013,1543495,1543504,1543519,1543946,1543956,1544021,1544192,1544259
0,1,9,18,3582,7908,7931,12997,13304,13335,318586,1534713,1541001,1541007,1541093,1543495,1543504,1543587,1543948,1543964,1544018,1544200,1544251
0,1,9,585,3845,7907,7931,12997,13304,13335,365104,1534599,1541001,1541007,1541047,1543495,1543504,1543533,1543945,1543974,1544064,1544188,1544249
0,1,10,20,3585,7907,7931,12997,13304,13335,291772,1534437,1541001,1541007,1541046,1543495,1543504,1543532,1543947,1543962,1544018,1544195,1544253
0,4,9,147,3581,7907,7931,12997,13304,13335,293784,1534767,1541001,1541008,1542689,1543495,1543504,1543862,1543947,1543974,1544018,1544218,1544256
1,1,9,17,3581,7906,7933,13000,13305,13335,291516,1534434,1541001,1541007,1541012,1543495,1543504,1543518,1543947,1543951,1544018,1544194,1544256
1,1,9,18,3582,7908,7931,12997,13304,13335,353064,1534448,1541001,1541007,1541026,1543495,1543504,1543514,1543945,1543950,1544019,1544189,1544248
0,1,9,33,3597,7907,7931,12997,13304,13335,321213,1534435,1541001,1541008,1541026,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544248
1,1,10,59,3622,7907,7931,12997,13304,13335,291516,1535140,1541001,1541007,1541302,1543495,1543504,1543591,1543947,1543951,1544018,1544194,1544254
0,1,9,18,3582,7908,7931,12997,13304,13335,291516,1534450,1541001,1541008,1541170,1543495,1543504,1543524,1543945,1543952,1544019,1544188,1544265
0,1,10,193,3710,7907,7931,12997,13304,13335,326698,1536299,1541001,1541007,1541132,1543495,1543504,1543561,1543946,1543951,1544018,1544187,1544264
0,1,10,19,3583,7907,7931,12997,13304,13335,292856,1534623,1541001,1541007,1541051,1543495,1543504,1543525,1543946,1543951,1544018,1544187,1544250
